location_1,location_2,business_closed,business_closed_date,business_closed_url,lockdown_closed,lockdown_closed_date,lockdown_closed_url,school_closed,school_closed_date,school_closed_url,college_closed,college_closed_date,college_closed_url,value
Alaska,Petersburg Borough,Yes,2020-03-28,https://www.alaskapublic.org/2020/03/27/we-crossed-a-line-today-dunleavy-further-limits-travel-and-movement-as-coronavirus-cases-increase/,Yes,2020-03-28,https://www.alaskapublic.org/2020/03/27/we-crossed-a-line-today-dunleavy-further-limits-travel-and-movement-as-coronavirus-cases-increase/,,,,,,,
Alaska,Prince of Wales–Hyder Census Area,Yes,2020-03-28,https://www.alaskapublic.org/2020/03/27/we-crossed-a-line-today-dunleavy-further-limits-travel-and-movement-as-coronavirus-cases-increase/,Yes,2020-03-28,https://www.alaskapublic.org/2020/03/27/we-crossed-a-line-today-dunleavy-further-limits-travel-and-movement-as-coronavirus-cases-increase/,,,,,,,
Alaska,Sitka,Yes,2020-03-28,https://www.alaskapublic.org/2020/03/27/we-crossed-a-line-today-dunleavy-further-limits-travel-and-movement-as-coronavirus-cases-increase/,Yes,2020-03-28,https://www.alaskapublic.org/2020/03/27/we-crossed-a-line-today-dunleavy-further-limits-travel-and-movement-as-coronavirus-cases-increase/,,,,,,,
Alaska,Southeast Fairbanks Census Area,Yes,2020-03-28,https://www.alaskapublic.org/2020/03/27/we-crossed-a-line-today-dunleavy-further-limits-travel-and-movement-as-coronavirus-cases-increase/,Yes,2020-03-28,https://www.alaskapublic.org/2020/03/27/we-crossed-a-line-today-dunleavy-further-limits-travel-and-movement-as-coronavirus-cases-increase/,,,,,,,
Alaska,Valdez–Cordova Census Area,Yes,2020-03-28,https://www.alaskapublic.org/2020/03/27/we-crossed-a-line-today-dunleavy-further-limits-travel-and-movement-as-coronavirus-cases-increase/,Yes,2020-03-28,https://www.alaskapublic.org/2020/03/27/we-crossed-a-line-today-dunleavy-further-limits-travel-and-movement-as-coronavirus-cases-increase/,,,,,,,
Alaska,Yukon–Koyukuk Census Area,Yes,2020-03-28,https://www.alaskapublic.org/2020/03/27/we-crossed-a-line-today-dunleavy-further-limits-travel-and-movement-as-coronavirus-cases-increase/,Yes,2020-03-28,https://www.alaskapublic.org/2020/03/27/we-crossed-a-line-today-dunleavy-further-limits-travel-and-movement-as-coronavirus-cases-increase/,,,,,,,
Arizona,Apache County,Yes,2020-03-31,https://www.kold.com/2020/03/30/breaking-arizona-gov-ducey-set-issue-stay-at-home-order/,Yes,2020-03-31,https://www.kold.com/2020/03/30/breaking-arizona-gov-ducey-set-issue-stay-at-home-order/,,,,,,,
Arizona,Cochise County,Yes,2020-03-31,https://www.kold.com/2020/03/30/breaking-arizona-gov-ducey-set-issue-stay-at-home-order/,Yes,2020-03-31,https://www.kold.com/2020/03/30/breaking-arizona-gov-ducey-set-issue-stay-at-home-order/,,,,,,,
Arizona,Coconino County,Yes,2020-03-31,https://www.kold.com/2020/03/30/breaking-arizona-gov-ducey-set-issue-stay-at-home-order/,Yes,2020-03-31,https://www.kold.com/2020/03/30/breaking-arizona-gov-ducey-set-issue-stay-at-home-order/,,,,,,,
Arizona,Gila County,Yes,2020-03-31,https://www.kold.com/2020/03/30/breaking-arizona-gov-ducey-set-issue-stay-at-home-order/,Yes,2020-03-31,https://www.kold.com/2020/03/30/breaking-arizona-gov-ducey-set-issue-stay-at-home-order/,,,,,,,
Arizona,Graham County,Yes,2020-03-31,https://www.kold.com/2020/03/30/breaking-arizona-gov-ducey-set-issue-stay-at-home-order/,Yes,2020-03-31,https://www.kold.com/2020/03/30/breaking-arizona-gov-ducey-set-issue-stay-at-home-order/,,,,,,,
Arizona,Greenlee County,Yes,2020-03-31,https://www.kold.com/2020/03/30/breaking-arizona-gov-ducey-set-issue-stay-at-home-order/,Yes,2020-03-31,https://www.kold.com/2020/03/30/breaking-arizona-gov-ducey-set-issue-stay-at-home-order/,,,,,,,
Arizona,La Paz County,Yes,2020-03-31,https://www.kold.com/2020/03/30/breaking-arizona-gov-ducey-set-issue-stay-at-home-order/,Yes,2020-03-31,https://www.kold.com/2020/03/30/breaking-arizona-gov-ducey-set-issue-stay-at-home-order/,,,,,,,
Arizona,Maricopa County,Yes,2020-03-31,https://www.kold.com/2020/03/30/breaking-arizona-gov-ducey-set-issue-stay-at-home-order/,Yes,2020-03-31,https://www.kold.com/2020/03/30/breaking-arizona-gov-ducey-set-issue-stay-at-home-order/,,,,,,,
Arizona,Mohave County,Yes,2020-03-31,https://www.kold.com/2020/03/30/breaking-arizona-gov-ducey-set-issue-stay-at-home-order/,Yes,2020-03-31,https://www.kold.com/2020/03/30/breaking-arizona-gov-ducey-set-issue-stay-at-home-order/,,,,,,,
Arizona,Navajo County,Yes,2020-03-31,https://www.kold.com/2020/03/30/breaking-arizona-gov-ducey-set-issue-stay-at-home-order/,Yes,2020-03-31,https://www.kold.com/2020/03/30/breaking-arizona-gov-ducey-set-issue-stay-at-home-order/,,,,,,,
Arizona,Pima County,Yes,2020-03-31,https://www.kold.com/2020/03/30/breaking-arizona-gov-ducey-set-issue-stay-at-home-order/,Yes,2020-03-31,https://www.kold.com/2020/03/30/breaking-arizona-gov-ducey-set-issue-stay-at-home-order/,,,,,,,
Arizona,Pinal County,Yes,2020-03-31,https://www.kold.com/2020/03/30/breaking-arizona-gov-ducey-set-issue-stay-at-home-order/,Yes,2020-03-31,https://www.kold.com/2020/03/30/breaking-arizona-gov-ducey-set-issue-stay-at-home-order/,,,,,,,
Arizona,Santa Cruz County,Yes,2020-03-31,https://www.kold.com/2020/03/30/breaking-arizona-gov-ducey-set-issue-stay-at-home-order/,Yes,2020-03-31,https://www.kold.com/2020/03/30/breaking-arizona-gov-ducey-set-issue-stay-at-home-order/,,,,,,,
Arizona,Yavapai County,Yes,2020-03-31,https://www.kold.com/2020/03/30/breaking-arizona-gov-ducey-set-issue-stay-at-home-order/,Yes,2020-03-31,https://www.kold.com/2020/03/30/breaking-arizona-gov-ducey-set-issue-stay-at-home-order/,,,,,,,
Arizona,Yuma County,Yes,2020-03-31,https://www.kold.com/2020/03/30/breaking-arizona-gov-ducey-set-issue-stay-at-home-order/,Yes,2020-03-31,https://www.kold.com/2020/03/30/breaking-arizona-gov-ducey-set-issue-stay-at-home-order/,,,,,,,
Arkansas,Arkansas County,No,,,No,,,,,,,,,
Arkansas,Ashley County,No,,,No,,,,,,,,,
Arkansas,Baxter County,No,,,No,,,,,,,,,
Arkansas,Benton County,No,,,No,,,,,,,,,
Arkansas,Boone County,No,,,No,,,,,,,,,
Arkansas,Bradley County,No,,,No,,,,,,,,,
Arkansas,Calhoun County,No,,,No,,,,,,,,,
Arkansas,Carroll County,No,,,No,,,,,,,,,
Arkansas,Chicot County,No,,,No,,,,,,,,,
Arkansas,Clark County,No,,,No,,,,,,,,,
Arkansas,Clay County,No,,,No,,,,,,,,,
Arkansas,Cleburne County,No,,,No,,,,,,,,,
Arkansas,Cleveland County,No,,,No,,,,,,,,,
Arkansas,Columbia County,No,,,No,,,,,,,,,
Arkansas,Conway County,No,,,No,,,,,,,,,
Arkansas,Craighead County,No,,,No,,,,,,,,,
Arkansas,Crawford County,No,,,No,,,,,,,,,
Arkansas,Crittenden County,No,,,No,,,,,,,,,
Arkansas,Cross County,No,,,No,,,,,,,,,
Arkansas,Dallas County,No,,,No,,,,,,,,,
Arkansas,Desha County,No,,,No,,,,,,,,,
Arkansas,Drew County,No,,,No,,,,,,,,,
Arkansas,Faulkner County,No,,,No,,,,,,,,,
Arkansas,Franklin County,No,,,No,,,,,,,,,
Arkansas,Fulton County,No,,,No,,,,,,,,,
Arkansas,Garland County,No,,,No,,,,,,,,,
Arkansas,Grant County,No,,,No,,,,,,,,,
Arkansas,Greene County,No,,,No,,,,,,,,,
Arkansas,Hempstead County,No,,,No,,,,,,,,,
Arkansas,Hot Spring County,No,,,No,,,,,,,,,
Arkansas,Howard County,No,,,No,,,,,,,,,
Arkansas,Independence County,No,,,No,,,,,,,,,
Arkansas,Izard County,No,,,No,,,,,,,,,
Arkansas,Jackson County,No,,,No,,,,,,,,,
Arkansas,Jefferson County,No,,,No,,,,,,,,,
Arkansas,Johnson County,No,,,No,,,,,,,,,
Arkansas,Lafayette County,No,,,No,,,,,,,,,
Arkansas,Lawrence County,No,,,No,,,,,,,,,
Arkansas,Lee County,No,,,No,,,,,,,,,
Arkansas,Lincoln County,No,,,No,,,,,,,,,
Arkansas,Little River County,No,,,No,,,,,,,,,
Arkansas,Logan County,No,,,No,,,,,,,,,
Arkansas,Lonoke County,No,,,No,,,,,,,,,
Arkansas,Madison County,No,,,No,,,,,,,,,
Arkansas,Marion County,No,,,No,,,,,,,,,
Arkansas,Miller County,No,,,No,,,,,,,,,
Arkansas,Mississippi County,No,,,No,,,,,,,,,
Arkansas,Monroe County,No,,,No,,,,,,,,,
Arkansas,Montgomery County,No,,,No,,,,,,,,,
Arkansas,Nevada County,No,,,No,,,,,,,,,
Arkansas,Newton County,No,,,No,,,,,,,,,
Arkansas,Ouachita County,No,,,No,,,,,,,,,
Arkansas,Perry County,No,,,No,,,,,,,,,
Arkansas,Phillips County,No,,,No,,,,,,,,,
Arkansas,Pike County,No,,,No,,,,,,,,,
Arkansas,Poinsett County,No,,,No,,,,,,,,,
Arkansas,Polk County,No,,,No,,,,,,,,,
Arkansas,Pope County,No,,,No,,,,,,,,,
Arkansas,Prairie County,No,,,No,,,,,,,,,
Arkansas,Pulaski County,No,,,No,,,,,,,,,
Arkansas,Randolph County,No,,,No,,,,,,,,,
Arkansas,Saline County,No,,,No,,,,,,,,,
Arkansas,Scott County,No,,,No,,,,,,,,,
Arkansas,Searcy County,No,,,No,,,,,,,,,
Arkansas,Sebastian County,No,,,No,,,,,,,,,
Arkansas,Sevier County,No,,,No,,,,,,,,,
Arkansas,Sharp County,No,,,No,,,,,,,,,
Arkansas,St. Francis County,No,,,No,,,,,,,,,
Arkansas,Stone County,No,,,No,,,,,,,,,
Arkansas,Union County,No,,,No,,,,,,,,,
Arkansas,Van Buren County,No,,,No,,,,,,,,,
Arkansas,Washington County,No,,,No,,,,,,,,,
Arkansas,White County,No,,,No,,,,,,,,,
Arkansas,Woodruff County,No,,,No,,,,,,,,,
Arkansas,Yell County,No,,,No,,,,,,,,,
California,Alameda County,Yes,2020-03-17,https://www.sfchronicle.com/bayarea/article/Bay-Area-coronavirus-decision-Behind-the-scenes-15148425.php,Yes,2020-03-17,https://www.sfchronicle.com/bayarea/article/Bay-Area-coronavirus-decision-Behind-the-scenes-15148425.php,,,,,,,
California,Alpine County,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,,,,,,,
California,Amador County,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,,,,,,,
California,Butte County,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,,,,,,,
California,Calaveras County,Yes,2020-03-27,https://www.mymotherlode.com/news/local/1033803/calaveras-county-issues-local-stay-at-home-order.html,Yes,2020-03-27,https://www.mymotherlode.com/news/local/1033803/calaveras-county-issues-local-stay-at-home-order.html,,,,,,,
California,Colusa County,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,,,,,,,
California,Contra Costa County,Yes,2020-03-17,https://www.sfchronicle.com/bayarea/article/Bay-Area-coronavirus-decision-Behind-the-scenes-15148425.php,Yes,2020-03-17,https://www.sfchronicle.com/bayarea/article/Bay-Area-coronavirus-decision-Behind-the-scenes-15148425.php,,,,,,,
California,Del Norte County,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,,,,,,,
California,El Dorado County,Yes,2020-03-20,https://www.edcgov.us/County%20Press%20Releases/Pages/County-Issues-Shelter-in-Place-Directive.aspx,Yes,2020-03-20,https://www.edcgov.us/County%20Press%20Releases/Pages/County-Issues-Shelter-in-Place-Directive.aspx,,,,,,,
California,Fresno County,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,,,,,,,
California,Glenn County,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,,,,,,,
California,Humboldt County,Yes,2020-03-20,https://krcrtv.com/north-coast-news/eureka-local-news/humboldt-county-issues-updated-shelter-in-place-order-to-combat-covid-19,Yes,2020-03-20,https://krcrtv.com/north-coast-news/eureka-local-news/humboldt-county-issues-updated-shelter-in-place-order-to-combat-covid-19,,,,,,,
California,Imperial County,Yes,2020-04-01,https://kyma.com/news/2020/03/31/imperial-county-issues-expanded-stay-at-home-order/,Yes,2020-04-01,https://kyma.com/news/2020/03/31/imperial-county-issues-expanded-stay-at-home-order/,,,,,,,
California,Inyo County,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,,,,,,,
California,Kern County,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,,,,,,,
California,Kings County,Yes,2020-03-31,https://hanfordsentinel.com/news/local/kings-county-board-of-supervisors-issues-shelter-in-place-order/article_f5045f69-159b-571f-97f7-81e6d750146f.html,Yes,2020-03-31,https://hanfordsentinel.com/news/local/kings-county-board-of-supervisors-issues-shelter-in-place-order/article_f5045f69-159b-571f-97f7-81e6d750146f.html,,,,,,,
California,Lake County,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,,,,,,,
California,Lassen County,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,,,,,,,
California,Los Angeles County,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,,,,,,,
California,Madera County,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,,,,,,,
California,Marin County,Yes,2020-03-17,https://www.sfchronicle.com/bayarea/article/Bay-Area-coronavirus-decision-Behind-the-scenes-15148425.php,Yes,2020-03-17,https://www.sfchronicle.com/bayarea/article/Bay-Area-coronavirus-decision-Behind-the-scenes-15148425.php,,,,,,,
California,Mariposa County,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,,,,,,,
California,Mendocino County,Yes,2020-03-18,https://www.advocate-news.com/2020/03/18/shelter-in-place-orders-issued-for-mendocino-county/,Yes,2020-03-18,https://www.advocate-news.com/2020/03/18/shelter-in-place-orders-issued-for-mendocino-county/,,,,,,,
California,Merced County,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,,,,,,,
California,Modoc County,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,,,,,,,
California,Mono County,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,,,,,,,
California,Monterey County,Yes,2020-03-18,https://twitter.com/MontereyCoOES/status/1240035770959708160,Yes,2020-03-18,https://twitter.com/MontereyCoOES/status/1240035770959708160,,,,,,,
California,Napa County,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,,,,,,,
California,Nevada County,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,,,,,,,
California,Orange County,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,,,,,,,
California,Placer County,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,,,,,,,
California,Plumas County,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,,,,,,,
California,Riverside County,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,,,,,,,
California,Sacramento County,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,,,,,,,
California,San Benito County,Yes,2020-03-18,http://hollister.ca.gov/wp-content/uploads/2020/03/SAN-BENITO-COUNTY-ISSUES-PUBLIC-HEALTH-ORDERPR031720VF.pdf,Yes,2020-03-18,http://hollister.ca.gov/wp-content/uploads/2020/03/SAN-BENITO-COUNTY-ISSUES-PUBLIC-HEALTH-ORDERPR031720VF.pdf,,,,,,,
California,San Bernardino County,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,,,,,,,
California,San Diego County,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,,,,,,,
California,San Francisco County,Yes,2020-03-17,https://www.sfchronicle.com/bayarea/article/Bay-Area-coronavirus-decision-Behind-the-scenes-15148425.php,Yes,2020-03-17,https://www.sfchronicle.com/bayarea/article/Bay-Area-coronavirus-decision-Behind-the-scenes-15148425.php,,,,,,,
California,San Joaquin County,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,,,,,,,
California,San Luis Obispo County,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,,,,,,,
California,San Mateo County,Yes,2020-03-17,https://www.sfchronicle.com/bayarea/article/Bay-Area-coronavirus-decision-Behind-the-scenes-15148425.php,Yes,2020-03-17,https://www.sfchronicle.com/bayarea/article/Bay-Area-coronavirus-decision-Behind-the-scenes-15148425.php,,,,,,,
California,Santa Barbara County,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,,,,,,,
California,Santa Clara County,Yes,2020-03-17,https://www.sfchronicle.com/bayarea/article/Bay-Area-coronavirus-decision-Behind-the-scenes-15148425.php,Yes,2020-03-17,https://www.sfchronicle.com/bayarea/article/Bay-Area-coronavirus-decision-Behind-the-scenes-15148425.php,,,,,,,
California,Santa Cruz County,Yes,2020-03-17,https://www.politico.com/states/california/story/2020/03/17/bay-area-shelter-in-place-approach-gains-steam-in-northern-california-9421981,Yes,2020-03-17,https://www.politico.com/states/california/story/2020/03/17/bay-area-shelter-in-place-approach-gains-steam-in-northern-california-9421981,,,,,,,
California,Shasta County,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,,,,,,,
California,Sierra County,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,,,,,,,
California,Siskiyou County,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,Yes,2020-03-19,https://www.mercurynews.com/2020/03/19/coronavirus-read-the-gov-newsoms-order-to-stay-at-home/,,,,,,,
